time,low,high,open,close,volume
1516593900,11570.83,11591.0,11570.83,11591.0,1.19528558
1516593840,11567.0,11570.83,11567.0,11570.83,2.12001016
1516593780,11539.99,11567.0,11540.0,11567.0,3.0738586000000003
1516593720,11538.87,11540.0,11538.87,11540.0,1.26021214
1516593660,11515.07,11538.87,11515.07,11538.87,2.36933276
1516593600,11498.81,11521.33,11498.81,11521.33,1.37132007
1516593540,11498.8,11516.44,11516.43,11498.8,0.90500136
1516593480,11499.09,11530.0,11499.09,11530.0,2.10322313
1516593420,11499.08,11516.8,11516.8,11499.08,1.0055648799999997
1516593360,11512.66,11547.86,11512.66,11520.0,8.081408
1516593300,11499.99,11511.0,11499.99,11511.0,1.0855305899999999
1516593240,11493.99,11499.7,11494.0,11499.7,0.42189333999999995
1516593180,11493.49,11494.0,11493.49,11494.0,0.7849388400000001
1516593120,11493.48,11493.49,11493.49,11493.48,0.76919128
1516593060,11471.78,11493.49,11471.79,11493.49,0.72617025
1516593000,11460.0,11477.64,11460.47,11471.58,1.14501623
1516592940,11460.47,11460.48,11460.47,11460.48,0.7989416599999999
1516592880,11455.0,11475.65,11475.65,11470.66,0.88094893
1516592820,11451.46,11480.81,11451.46,11470.0,0.34645267
1516592760,11451.46,11451.46,11451.46,11451.46,1.1759128599999997
1516592700,11451.45,11460.01,11460.01,11451.45,0.35716163999999995
1516592640,11460.0,11500.01,11500.0,11460.0,1.0448971
1516592580,11480.1,11505.01,11505.01,11500.0,0.7485284
1516592520,11505.0,11505.01,11505.0,11505.01,1.10744278
1516592460,11505.0,11507.23,11507.23,11505.01,1.7511783300000001
1516592400,11499.99,11510.0,11500.0,11507.22,2.4890955
1516592340,11499.99,11500.0,11500.0,11500.0,2.56487671
1516592280,11499.99,11500.0,11500.0,11500.0,1.43568599
1516592220,11495.79,11500.0,11495.8,11500.0,1.7482393899999997
1516592160,11494.69,11495.8,11494.69,11495.8,1.0851012899999999
1516592100,11494.68,11494.69,11494.68,11494.69,0.62191568
1516592040,11494.68,11494.69,11494.69,11494.69,0.41329045
1516591980,11473.46,11494.69,11473.46,11494.69,2.3762011400000005
1516591920,11473.44,11473.47,11473.44,11473.46,2.3264768699999996
1516591860,11455.0,11473.54,11455.0,11473.44,1.0289974499999999
1516591800,11454.21,11455.0,11454.21,11455.0,0.9478774499999998
1516591740,11454.21,11454.22,11454.22,11454.22,1.4533936799999998
1516591680,11431.0,11454.22,11431.0,11454.22,0.89288769
1516591620,11412.9,11431.0,11412.9,11431.0,8.47332175
1516591560,11412.89,11412.9,11412.89,11412.89,0.18265256
1516591500,11420.0,11424.32,11424.32,11420.01,0.94772222
1516591440,11425.0,11430.21,11430.2,11426.13,0.6429152800000001
1516591380,11430.2,11430.21,11430.2,11430.2,1.37926432
1516591320,11430.2,11445.95,11445.95,11430.2,1.34764221
1516591260,11445.94,11450.18,11450.18,11445.95,0.73783921
1516591200,11450.0,11480.44,11480.44,11450.18,1.0659546500000001
1516591140,11480.43,11480.44,11480.44,11480.44,0.67095478
1516591080,11460.12,11480.44,11460.12,11480.43,1.1541895
1516591020,11460.11,11480.0,11480.0,11460.11,0.33303831000000006
1516590960,11480.0,11494.99,11490.49,11480.01,1.4942237600000001
1516590900,11490.49,11490.5,11490.5,11490.49,0.7223671499999998
1516590840,11450.17,11490.5,11450.17,11490.49,2.10009203
1516590780,11450.17,11450.18,11450.18,11450.18,3.5564278999999996
1516590720,11450.17,11450.18,11450.18,11450.18,0.87456035
1516590660,11450.0,11463.33,11463.33,11450.0,0.78441261
1516590600,11463.32,11467.01,11467.0,11463.33,0.32393760000000005
1516590540,11472.82,11475.01,11475.01,11472.82,1.77030009
1516590480,11471.14,11480.13,11471.14,11475.0,3.01798341
1516590420,11469.52,11480.01,11480.0,11471.14,2.59689027
1516590360,11480.0,11510.85,11510.85,11480.01,1.18674779
1516590300,11510.85,11510.86,11510.86,11510.86,3.0133614
1516590240,11485.0,11514.95,11485.0,11510.84,0.91021217
1516590180,11475.76,11485.0,11475.76,11485.0,2.38884514
1516590120,11455.61,11477.31,11477.3,11472.41,1.81964893
1516590060,11481.84,11497.08,11497.08,11481.85,2.34718487
1516590000,11500.0,11550.19,11550.19,11500.0,6.098246540000001
1516589940,11550.18,11550.19,11550.19,11550.18,0.16958493000000002
1516589880,11550.18,11550.19,11550.19,11550.19,2.18860178
1516589820,11518.0,11550.0,11518.0,11550.0,6.100431059999998
1516589760,11516.56,11517.0,11516.56,11517.0,0.7404144400000001
1516589700,11510.99,11516.57,11510.99,11516.57,0.97276246
1516589640,11504.99,11510.0,11504.99,11509.99,1.14951636
1516589580,11477.75,11505.0,11477.75,11505.0,1.9254633700000003
1516589520,11474.99,11475.0,11475.0,11475.0,1.58967425
1516589460,11454.98,11475.0,11459.41,11474.99,4.114320319999999
1516589400,11454.98,11477.75,11477.74,11454.98,2.1901518600000003
1516589340,11477.74,11477.75,11477.74,11477.75,1.1481104400000002
1516589280,11477.74,11510.93,11510.93,11477.75,2.5299674
1516589220,11460.35,11515.0,11460.35,11510.57,5.116071170000001
1516589160,11460.35,11474.24,11474.23,11460.36,2.95190293
1516589100,11481.13,11529.54,11504.99,11484.99,8.562150210000002
1516589040,11450.0,11502.0,11450.0,11502.0,5.043172069999997
1516588980,11444.38,11450.0,11444.39,11450.0,7.829374849999999
1516588920,11422.77,11444.39,11429.78,11444.38,3.0699174999999985
1516588860,11389.99,11465.27,11389.99,11429.79,0.36705033000000004
1516588800,11376.09,11390.0,11376.09,11390.0,8.00057656
1516588740,11355.24,11379.7,11379.7,11355.24,1.22687443
1516588680,11335.57,11384.0,11384.0,11379.69,2.16054028
1516588620,11374.99,11385.0,11380.0,11385.0,1.29665489
1516588560,11359.67,11365.77,11359.68,11365.77,7.86598441
1516588500,11359.68,11380.0,11380.0,11359.68,6.788673819999997
1516588440,11340.0,11380.0,11340.0,11380.0,8.67809744
1516588380,11320.0,11340.0,11320.0,11340.0,4.102050510000001
1516588320,11300.0,11320.0,11300.0,11320.0,2.8940245399999998
1516588260,11245.0,11299.99,11250.01,11299.99,3.394628789999999
1516588200,11250.0,11252.01,11252.01,11250.0,2.8608583500000004
1516588140,11252.0,11278.0,11260.0,11252.01,5.310107589999999
1516588080,11252.61,11260.01,11260.01,11260.0,2.9563586999999996
1516588020,11260.01,11285.33,11285.32,11260.01,3.58315646
1516587960,11285.32,11300.01,11300.0,11285.32,3.71823073
1516587900,11300.0,11337.01,11337.01,11300.0,3.17846172
1516587840,11337.0,11359.01,11359.0,11337.0,2.6127284899999994
1516587780,11359.0,11380.0,11380.0,11359.01,1.9550200099999997
1516587720,11379.99,11380.0,11379.99,11380.0,2.83166812
1516587660,11360.0,11380.0,11360.0,11380.0,1.9059618800000002
1516587600,11359.99,11360.0,11360.0,11360.0,0.6754660499999999
1516587540,11337.53,11350.0,11337.54,11349.99,2.27332765
1516587480,11337.53,11337.54,11337.53,11337.54,0.83509177
1516587420,11350.0,11360.0,11360.0,11350.0,3.1767225300000006
1516587360,11352.29,11360.0,11352.29,11360.0,2.83516402
1516587300,11352.29,11352.3,11352.3,11352.3,0.5013689
1516587240,11335.02,11352.3,11335.02,11352.29,1.93894136
1516587180,11352.3,11387.66,11387.66,11352.3,1.5125443500000002
1516587120,11366.63,11420.0,11366.63,11383.11,1.47674283
1516587060,11340.0,11360.0,11340.0,11360.0,11.137567299999997
1516587000,11319.99,11340.0,11320.0,11340.0,8.067891
1516586940,11282.76,11320.29,11320.29,11319.99,5.8369138199999995
1516586880,11301.0,11350.0,11301.0,11326.96,4.70849544
1516586820,11305.0,11310.0,11310.0,11305.0,2.0120760599999996
1516586760,11315.36,11320.01,11320.0,11315.36,1.37434977
1516586700,11320.0,11330.5,11330.5,11320.01,2.4757542299999997
1516586640,11330.49,11330.5,11330.5,11330.5,2.13253522
1516586580,11330.49,11352.7,11352.7,11330.5,1.6983935399999999
1516586520,11322.0,11410.98,11410.98,11352.71,6.280227159999999
1516586460,11410.97,11437.01,11437.01,11410.98,2.86522641
1516586400,11437.0,11438.56,11438.56,11437.0,0.74410281
1516586340,11425.0,11450.0,11425.0,11444.27,1.77361505
1516586280,11400.0,11433.9,11433.9,11424.99,2.8819698999999996
1516586220,11433.89,11439.97,11439.97,11433.9,1.7344796199999997
1516586160,11431.84,11440.0,11435.0,11439.97,1.03940447
1516586100,11425.0,11450.0,11450.0,11425.01,4.29552425
1516586040,11449.99,11450.0,11450.0,11450.0,1.75446449
1516585980,11401.99,11450.0,11401.99,11450.0,3.8331288800000003
1516585920,11401.99,11402.0,11401.99,11402.0,1.2609026400000003
1516585860,11401.99,11402.0,11402.0,11402.0,1.29465615
1516585800,11401.99,11402.0,11401.99,11402.0,0.61606032
1516585740,11401.99,11402.0,11402.0,11402.0,1.1434774300000001
1516585680,11401.99,11402.0,11401.99,11402.0,10.57468179
1516585620,11400.0,11402.0,11400.0,11402.0,3.3694165000000003
1516585560,11399.99,11400.0,11400.0,11399.99,4.7235637299999995
1516585500,11394.86,11400.0,11394.86,11400.0,9.05288641
1516585440,11365.23,11400.0,11400.0,11394.86,6.291771100000001
1516585380,11401.0,11438.15,11438.15,11401.0,3.90014039
1516585320,11411.01,11440.0,11411.01,11438.15,7.80714092
1516585260,11411.0,11433.8,11433.8,11411.0,2.4671237099999996
1516585200,11411.52,11499.0,11499.0,11433.79,5.901417610000001
1516585140,11499.99,11500.0,11500.0,11499.99,2.21030829
1516585080,11499.99,11500.0,11499.99,11500.0,1.0893560999999998
1516585020,11499.99,11500.0,11500.0,11500.0,5.83806891
1516584960,11468.87,11500.0,11475.01,11499.99,8.782465429999998
1516584900,11468.13,11496.44,11494.0,11468.88,2.34335067
1516584840,11493.99,11517.67,11517.67,11494.0,1.62835794
1516584780,11508.99,11526.0,11508.99,11517.67,3.40904155
1516584720,11499.25,11509.97,11509.97,11504.41,1.37083003
1516584660,11484.98,11521.85,11521.84,11509.98,3.53498129
1516584600,11474.02,11521.85,11509.23,11521.85,4.850347070000001
1516584540,11490.01,11519.06,11490.01,11509.22,2.22318339
1516584480,11487.26,11526.28,11487.26,11490.0,3.62903526
1516584420,11450.01,11487.26,11451.74,11487.26,3.4082625400000004
1516584360,11451.74,11493.59,11490.41,11451.74,2.63417749
1516584300,11453.0,11499.08,11453.0,11499.08,2.4955478
1516584240,11431.0,11453.0,11450.27,11452.99,3.98097069
1516584180,11450.37,11500.01,11500.01,11450.37,3.9075681899999997
1516584120,11500.0,11500.01,11500.0,11500.0,1.7262250799999999
1516584060,11500.0,11500.01,11500.01,11500.0,4.810528250000001
1516584000,11500.0,11518.66,11518.66,11500.0,2.20835766
1516583940,11518.65,11525.82,11519.43,11518.66,1.9298899300000003
1516583880,11519.46,11529.65,11519.47,11519.46,4.49388535
1516583820,11515.04,11539.82,11515.04,11523.6,3.48683536
1516583760,11515.0,11540.04,11540.04,11515.04,3.3539566899999995
1516583700,11535.23,11553.38,11537.0,11542.28,4.98189937
1516583640,11515.05,11584.89,11584.89,11515.05,3.769980649999999
1516583580,11560.16,11584.9,11560.17,11584.9,1.47572669
1516583520,11560.16,11560.17,11560.17,11560.17,4.40597753
1516583460,11560.16,11560.17,11560.17,11560.17,5.343103000000001
1516583400,11545.0,11560.17,11545.0,11560.17,2.8820663399999997
1516583340,11534.0,11615.02,11615.02,11549.75,3.7766218799999995
1516583280,11617.86,11633.0,11630.07,11617.86,6.286536440000001
1516583220,11620.46,11633.0,11620.46,11633.0,1.1439605000000004
1516583160,11620.45,11620.46,11620.45,11620.45,6.99831553
1516583100,11620.45,11620.46,11620.45,11620.46,3.3549951600000005
1516583040,11620.45,11620.46,11620.45,11620.46,1.30328476
1516582980,11620.45,11639.59,11639.59,11620.46,2.81258615
1516582920,11610.0,11647.27,11610.0,11639.59,12.33621529
1516582860,11610.0,11642.2,11626.0,11610.0,4.00716185
1516582800,11623.89,11709.99,11699.43,11625.15,6.797288879999999
1516582740,11697.0,11698.88,11697.0,11698.88,8.66825568
1516582680,11680.86,11697.0,11680.86,11697.0,8.6270883
1516582620,11677.35,11680.87,11677.36,11680.87,4.1354669500000005
1516582560,11673.5,11677.36,11673.5,11677.36,5.72379447
1516582500,11636.43,11673.5,11636.43,11673.5,8.63261961
1516582440,11628.38,11636.43,11628.39,11636.42,2.8220393699999997
1516582380,11625.77,11628.43,11628.42,11628.38,4.0299965
1516582320,11600.0,11630.0,11600.0,11630.0,9.17266423
1516582260,11599.99,11600.0,11600.0,11600.0,2.5557865299999993
1516582200,11559.25,11583.0,11559.25,11583.0,0.8046983600000001
1516582140,11550.0,11566.61,11566.61,11559.25,4.90868661
1516582080,11566.6,11618.0,11615.53,11566.6,4.30680252
1516582020,11585.0,11615.53,11585.0,11615.53,4.62944611
1516581960,11569.0,11582.93,11569.0,11582.93,1.19989296
1516581900,11537.95,11569.0,11537.95,11568.94,3.6980246599999993
1516581840,11533.0,11543.0,11543.0,11542.97,5.99405544
1516581780,11517.28,11557.05,11517.28,11543.0,1.73496496
1516581720,11517.27,11580.55,11550.0,11517.27,4.17471627
1516581660,11528.46,11550.0,11528.47,11550.0,2.49068324
1516581600,11528.46,11584.29,11584.28,11528.47,1.9754245200000002
1516581540,11584.27,11584.29,11584.28,11584.29,1.2640257999999998
1516581480,11584.28,11584.28,11584.28,11584.28,1.2863273599999994
1516581420,11561.03,11585.0,11561.03,11584.28,1.8484855699999996
1516581360,11546.69,11570.5,11570.5,11561.03,0.94453304
1516581300,11540.0,11576.83,11540.0,11570.5,3.0866669
1516581240,11535.0,11540.0,11535.0,11540.0,2.07807434
1516581180,11523.47,11535.0,11523.47,11535.0,1.03534824
1516581120,11523.47,11524.99,11524.99,11523.47,0.031
1516581060,11524.99,11535.0,11524.99,11525.0,2.5699603599999996
1516581000,11471.0,11520.39,11500.0,11520.39,6.48673006
1516580940,11502.02,11534.99,11534.99,11502.02,1.2945729300000002
1516580880,11510.87,11544.18,11510.87,11535.0,0.54896104
1516580820,11488.07,11505.81,11488.07,11505.81,3.94771176
1516580760,11461.4,11533.28,11525.89,11488.07,2.20297198
1516580700,11518.79,11532.81,11518.8,11522.51,2.54437309
1516580640,11477.37,11532.18,11519.0,11532.14,8.47091378
1516580580,11518.2,11565.01,11565.01,11519.0,8.12914517
1516580520,11570.0,11582.0,11575.75,11570.0,2.58741348
1516580460,11542.75,11582.83,11582.83,11575.74,2.7742574899999997
1516580400,11600.0,11633.0,11633.0,11600.0,11.525078549999998
1516580340,11625.0,11633.0,11625.0,11632.99,4.51025306
1516580280,11571.0,11625.0,11574.79,11625.0,9.020009909999999
1516580220,11574.8,11623.01,11623.0,11574.8,6.019235619999999
1516580160,11623.0,11650.0,11634.27,11623.01,2.5693627400000003
1516580100,11605.0,11633.0,11605.0,11633.0,4.8968455
1516580040,11603.01,11605.0,11603.01,11605.0,2.7308811299999998
1516579980,11603.0,11622.97,11622.97,11603.0,4.9756599900000005
1516579920,11605.57,11622.97,11605.57,11622.97,5.71636276
1516579860,11567.91,11605.57,11589.6,11605.57,5.162580520000001
1516579800,11562.75,11650.0,11650.0,11589.6,9.969952439999998
1516579740,11620.0,11650.0,11620.0,11650.0,5.82998576
1516579680,11560.0,11600.0,11560.0,11600.0,16.01752495
1516579620,11539.99,11560.0,11539.99,11560.0,3.62926566
1516579560,11527.91,11540.0,11527.92,11540.0,1.7782542200000002
1516579500,11518.2,11537.58,11518.2,11527.92,2.86271626
1516579440,11518.16,11543.0,11518.16,11518.2,3.2612905100000003
1516579380,11490.01,11518.16,11490.01,11518.16,5.66310504
1516579320,11491.68,11499.99,11492.58,11491.68,6.837479840000001
1516579260,11492.57,11528.59,11528.58,11492.58,6.144037900000001
1516579200,11518.17,11541.72,11518.17,11530.0,12.171516599999995
1516579140,11489.99,11518.17,11490.0,11518.17,10.343820769999995
1516579080,11450.0,11490.0,11450.0,11490.0,18.37900909
1516579020,11437.41,11450.0,11450.0,11450.0,1.47043318
1516578960,11405.85,11450.0,11405.85,11450.0,3.22737013
1516578900,11390.0,11405.85,11398.05,11405.85,1.05097357
1516578840,11398.04,11398.05,11398.05,11398.05,1.89104515
1516578780,11390.01,11410.01,11390.01,11398.05,2.57531308
1516578720,11390.0,11390.01,11390.01,11390.01,1.57226576
1516578660,11390.01,11390.01,11390.01,11390.01,0.98460037
1516578600,11390.0,11410.24,11410.24,11390.0,2.5372071199999997
1516578540,11410.23,11435.34,11416.59,11410.23,0.7495769800000001
1516578480,11416.58,11416.59,11416.59,11416.59,3.98989629
1516578420,11407.12,11453.46,11407.12,11410.22,3.064483369999999
1516578360,11371.07,11400.83,11371.08,11400.83,3.1775879
1516578300,11363.4,11371.08,11363.4,11371.08,3.30413549
1516578240,11382.41,11393.61,11382.41,11393.61,1.75727168
1516578180,11370.66,11411.15,11370.66,11382.41,2.39762171
1516578120,11363.68,11389.1,11384.39,11370.66,6.597230959999999
1516578060,11375.9,11410.0,11382.1,11389.07,10.710108779999999
1516578000,11378.46,11397.73,11397.73,11378.46,1.8149132999999997
1516577940,11397.72,11420.09,11420.09,11397.72,1.9960611999999998
1516577880,11415.87,11450.0,11450.0,11420.09,3.8480723899999996
1516577820,11448.02,11450.0,11448.02,11450.0,2.40775827
1516577760,11439.99,11448.03,11440.0,11448.03,2.31470749
1516577700,11437.98,11440.0,11437.99,11440.0,6.19317806
1516577640,11429.99,11436.0,11430.0,11436.0,1.3068864900000001
1516577580,11427.48,11430.0,11427.49,11430.0,1.7458037300000002
1516577520,11424.99,11427.49,11425.0,11427.49,2.49485896
1516577460,11400.0,11425.0,11400.0,11424.99,1.53407329
1516577400,11377.0,11400.0,11377.0,11400.0,1.85708897
1516577340,11359.5,11377.0,11366.01,11377.0,0.6188587200000001
1516577280,11366.0,11366.01,11366.0,11366.01,0.95311482
1516577220,11365.3,11371.89,11365.3,11371.89,0.5019963199999999
1516577160,11361.57,11408.76,11408.75,11361.57,2.3443893499999997
1516577100,11361.35,11408.14,11361.35,11408.14,6.47533357
1516577040,11360.0,11380.43,11380.43,11360.0,2.0444081499999998
1516576980,11380.43,11380.44,11380.44,11380.44,2.5613108
1516576920,11380.43,11425.0,11425.0,11380.44,5.9705491
1516576860,11424.99,11425.0,11425.0,11424.99,1.4485280400000002
1516576800,11409.4,11424.74,11409.41,11424.74,4.06234987
1516576740,11386.3,11409.41,11386.3,11409.41,7.890397449999999
1516576680,11370.01,11386.29,11370.01,11386.29,1.0100497
1516576620,11375.0,11376.0,11375.99,11375.0,2.04576562
1516576560,11361.62,11376.0,11361.62,11375.99,2.8775418099999994
1516576500,11336.0,11397.99,11336.0,11361.62,10.659328610000001
1516576440,11335.0,11371.25,11335.01,11335.01,1.8898181199999997
1516576380,11338.57,11344.09,11344.09,11338.57,1.09663516
1516576320,11344.08,11350.0,11350.0,11344.09,1.4201846299999998
1516576260,11340.43,11369.03,11369.03,11350.0,1.8237644599999998
1516576200,11368.06,11400.0,11368.06,11369.03,2.079804470000001
1516576140,11368.05,11377.98,11377.98,11368.06,1.7336772900000001
1516576080,11319.99,11399.99,11320.0,11377.98,4.1517510500000006
1516576020,11317.99,11320.0,11317.99,11320.0,1.6840738999999998
1516575960,11317.99,11318.0,11317.99,11318.0,2.3470626900000005
1516575900,11314.99,11318.0,11315.0,11318.0,4.28866704
1516575840,11280.0,11310.95,11280.0,11310.95,2.3326218399999994
1516575780,11229.98,11280.0,11229.99,11280.0,24.42597416
1516575720,11229.98,11229.99,11229.99,11229.99,3.69364048
1516575660,11216.06,11229.99,11216.06,11229.98,1.1455544
1516575600,11198.0,11229.98,11229.97,11216.06,3.36019322
1516575540,11198.0,11229.98,11198.01,11229.98,7.69833615
1516575480,11198.0,11198.02,11198.01,11198.0,3.2823473200000004
1516575420,11198.02,11242.98,11242.98,11198.02,21.242031230000002
1516575360,11242.99,11243.0,11243.0,11242.99,2.1731650099999995
1516575300,11242.99,11243.0,11242.99,11243.0,1.5893875999999998
1516575240,11242.9,11242.91,11242.91,11242.91,3.2073166300000002
1516575180,11242.9,11250.01,11250.01,11242.91,1.37878886
1516575120,11250.0,11275.0,11275.0,11250.0,1.4316086200000002
1516575060,11275.0,11282.45,11282.45,11275.0,1.51159934
1516575000,11285.28,11296.26,11296.26,11296.25,4.28905763
1516574940,11270.99,11296.26,11271.0,11296.26,5.2592533800000005
1516574880,11260.0,11271.01,11260.0,11271.0,3.7500795500000006
1516574820,11265.0,11289.23,11289.23,11265.0,4.07266023
1516574760,11289.22,11299.99,11294.35,11289.22,1.6434645900000002
1516574700,11303.0,11324.01,11313.57,11303.0,3.3275207300000003
1516574640,11308.0,11337.01,11337.01,11312.07,1.4218804300000003
1516574580,11337.0,11337.13,11337.13,11337.01,1.87432139
1516574520,11324.0,11337.17,11337.17,11329.24,2.00418276
1516574460,11337.16,11337.17,11337.17,11337.17,1.9775544
1516574400,11331.07,11349.23,11349.22,11337.17,3.9437661199999994
1516574340,11342.07,11357.99,11357.99,11349.99,2.28059506
1516574280,11350.0,11358.0,11350.0,11357.99,2.2212552999999997
1516574220,11335.0,11350.0,11335.0,11350.0,6.93857567
1516574160,11326.01,11335.0,11326.01,11335.0,7.821357870000001
1516574100,11326.0,11335.0,11335.0,11326.0,2.05239789
1516574040,11334.99,11335.0,11335.0,11335.0,4.71894153
1516573980,11334.99,11362.0,11350.0,11335.0,1.8008981800000001
1516573920,11322.56,11350.0,11343.11,11350.0,2.3896029899999998
1516573860,11349.09,11388.71,11388.71,11349.1,2.03329006
1516573800,11388.7,11417.93,11417.92,11388.7,2.26707262
1516573740,11417.92,11435.55,11428.0,11417.92,2.4983242900000002
1516573680,11424.75,11428.0,11424.75,11428.0,1.43374489
1516573620,11424.74,11466.4,11466.4,11424.74,3.61013379
1516573560,11466.39,11466.4,11466.39,11466.39,6.16708041
1516573500,11466.39,11474.0,11473.99,11466.4,8.440876480000002
1516573440,11447.08,11474.0,11447.08,11473.99,4.23855054
1516573380,11418.0,11440.0,11418.0,11440.0,1.7371092300000002
1516573320,11417.91,11418.0,11418.0,11417.92,6.5116162300000004
1516573260,11417.99,11418.0,11417.99,11417.99,3.35230402
1516573200,11417.91,11422.23,11417.92,11418.0,2.41928772
1516573140,11399.99,11417.92,11400.0,11417.92,2.10436889
1516573080,11364.99,11399.99,11365.0,11399.99,2.86920431
1516573020,11359.09,11365.0,11359.09,11365.0,1.9067867800000002
1516572960,11353.76,11359.09,11353.76,11359.09,1.68584552
1516572900,11338.96,11360.0,11360.0,11353.76,2.2990762599999996
1516572840,11347.01,11360.0,11347.01,11360.0,2.6798793000000005
1516572780,11347.01,11347.02,11347.01,11347.02,1.96490277
1516572720,11318.56,11347.02,11318.56,11347.02,4.27791882
1516572660,11342.07,11350.0,11342.08,11350.0,1.99956756
1516572600,11330.0,11364.17,11355.0,11342.08,2.52327032
1516572540,11349.99,11355.0,11350.0,11355.0,1.61392684
1516572480,11349.99,11360.22,11360.22,11350.0,2.02505153
1516572420,11354.06,11369.27,11369.27,11360.22,2.0672787
1516572360,11337.17,11374.91,11337.17,11369.27,2.43425151
1516572300,11318.21,11330.0,11318.22,11329.99,2.51832524
1516572240,11290.85,11334.58,11334.57,11318.22,1.3459672299999998
1516572180,11331.9,11374.89,11374.89,11334.58,2.9117744500000002
1516572120,11374.9,11374.91,11374.91,11374.91,2.5491710000000003
1516572060,11374.83,11374.92,11374.83,11374.91,1.9307054400000003
1516572000,11366.08,11374.83,11366.08,11374.83,1.01290522
1516571940,11366.07,11373.83,11367.0,11366.07,2.23199594
1516571880,11343.81,11367.0,11343.82,11367.0,1.1391947700000002
1516571820,11299.0,11343.82,11299.0,11343.82,9.87325152
1516571760,11289.9,11299.0,11289.9,11299.0,1.92721604
1516571700,11289.89,11289.9,11289.9,11289.9,2.80276845
1516571640,11266.19,11289.9,11266.2,11289.9,5.729604460000001
1516571580,11266.19,11290.0,11290.0,11266.2,4.53045297
1516571520,11290.0,11296.0,11292.0,11290.0,3.352263589999999
1516571460,11280.0,11292.0,11280.0,11292.0,3.96622948
1516571400,11262.64,11280.0,11262.64,11280.0,5.515940420000001
1516571340,11262.63,11262.64,11262.63,11262.64,7.446908199999999
1516571280,11262.63,11262.64,11262.64,11262.63,6.947536779999999
1516571220,11262.63,11262.64,11262.63,11262.63,4.506212129999999
1516571160,11230.0,11262.64,11236.86,11262.64,4.0766477000000005
1516571100,11236.85,11274.98,11274.98,11236.85,5.249821379999998
1516571040,11249.05,11274.98,11249.05,11274.98,3.05172052
1516570980,11249.04,11249.05,11249.05,11249.04,2.782665359999999
1516570920,11221.0,11250.0,11237.9,11249.04,9.120618349999999
1516570860,11236.0,11258.07,11236.0,11240.0,3.96347931
1516570800,11220.0,11236.0,11220.01,11236.0,4.003125549999999
1516570740,11220.0,11220.01,11220.0,11220.0,4.8369076
1516570680,11220.0,11249.1,11249.1,11220.01,1.60706012
1516570620,11211.0,11249.1,11211.01,11249.09,8.00401621
1516570560,11211.0,11240.01,11240.01,11211.0,6.402202329999997
1516570500,11240.01,11286.52,11285.21,11240.01,8.34082222
1516570440,11268.07,11282.27,11270.0,11282.27,4.093580059999999
1516570380,11220.4,11270.0,11220.4,11269.99,10.07748105
1516570320,11220.0,11270.0,11270.0,11220.0,4.75978583
1516570260,11253.0,11280.01,11280.0,11269.99,1.4286493500000002
1516570200,11280.0,11302.54,11302.54,11280.0,3.40663441
1516570140,11283.22,11324.0,11324.0,11302.54,8.105895630000001
1516570080,11312.27,11324.0,11312.27,11324.0,2.7661956099999996
1516570020,11312.99,11348.98,11348.98,11313.0,1.25158436
1516569960,11339.99,11349.0,11340.0,11348.98,4.00388953
1516569900,11330.0,11340.0,11330.0,11340.0,0.62765276
1516569840,11240.31,11315.79,11240.31,11315.78,6.60377711
1516569780,11239.26,11296.41,11296.41,11240.32,10.77247788
1516569720,11300.0,11326.01,11317.58,11300.01,3.1267108599999993
1516569660,11315.75,11350.0,11325.2,11315.75,3.15620635
1516569600,11303.07,11325.2,11309.93,11325.19,2.4334581799999997
1516569540,11300.01,11349.99,11349.99,11309.92,4.59609641
1516569480,11324.99,11350.0,11325.0,11349.99,2.1706421999999996
1516569420,11288.85,11323.38,11288.85,11323.38,4.771668280000001
1516569360,11280.0,11303.41,11303.41,11288.85,1.8497623699999999
1516569300,11304.52,11333.03,11333.03,11304.54,5.064901830000001
1516569240,11270.0,11348.51,11270.0,11333.04,8.396020169999998
1516569180,11230.0,11270.0,11230.0,11270.0,2.7724887699999994
1516569120,11180.05,11230.0,11200.0,11230.0,7.21752808
1516569060,11200.0,11201.33,11201.33,11200.01,3.8530105399999997
1516569000,11201.32,11217.0,11216.46,11201.32,0.86910064
1516568940,11206.42,11229.33,11214.96,11216.47,5.5373703999999995
1516568880,11162.71,11213.21,11171.84,11213.21,9.0786896
1516568820,11175.98,11230.55,11230.55,11175.98,2.5867228999999985
1516568760,11230.55,11243.58,11243.58,11230.56,2.15546681
1516568700,11220.0,11237.89,11237.89,11234.3,3.82118426
1516568640,11240.99,11274.2,11261.23,11245.18,4.31712602
1516568580,11247.5,11261.24,11247.5,11261.24,5.08880555
1516568520,11240.99,11250.0,11241.0,11247.5,6.0503579300000006
1516568460,11192.95,11247.56,11192.95,11241.0,9.437505390000002
1516568400,11150.01,11192.95,11150.01,11192.95,7.2805116399999985
1516568340,11150.0,11150.02,11150.01,11150.02,2.3509020400000002
1516568280,11139.49,11150.01,11139.49,11150.01,4.9650469
1516568220,11118.0,11135.66,11118.0,11135.66,16.1292057
1516568160,11118.0,11134.43,11134.43,11118.0,4.660440619999998
1516568100,11138.0,11153.75,11150.0,11140.49,4.1009626500000005
1516568040,11150.0,11155.02,11155.0,11155.02,5.635746729999999
1516567980,11158.0,11175.01,11175.01,11158.01,5.73835813
1516567920,11175.0,11185.13,11185.12,11175.0,3.58835619
